SaleID,Date,Hour,ProductKey,CustomerKey,StaffKey,Quantity,UnitPrice,Discount,LineTotal,PrescriptionRequired,RefusedNoPrescription
42059,2025-07-14,19,30,163,1,1,39.0,0.0,39.0,0,0
42060,2025-07-14,18,38,37,3,1,27.4,1.37,26.03,1,1
42060,2025-07-14,18,14,37,3,1,24.8,0.0,24.8,1,0
42060,2025-07-14,18,45,37,3,1,34.5,3.45,31.05,0,0
42061,2025-07-14,17,32,325,2,2,23.8,2.38,45.22,0,0
42061,2025-07-14,17,35,325,2,1,47.0,2.35,44.65,0,0
42062,2025-07-14,13,24,193,5,1,22.5,2.25,20.25,0,0
42062,2025-07-14,13,15,193,5,2,96.0,0.0,192.0,1,0
42062,2025-07-14,13,33,193,5,2,15.4,1.54,29.26,0,0
42063,2025-07-14,16,9,794,3,1,45.0,0.0,45.0,1,0
42064,2025-07-14,15,38,401,1,1,27.4,2.74,24.66,1,0
42064,2025-07-14,15,32,401,1,1,23.8,0.0,23.8,0,0
42064,2025-07-14,15,29,401,1,1,58.0,5.8,52.2,0,0
42065,2025-07-14,10,18,591,5,1,23.4,0.0,23.4,1,0
42066,2025-07-14,19,3,782,5,1,8.4,0.84,7.56,0,0
42066,2025-07-14,19,39,782,5,1,16.8,1.68,15.12,1,0
42066,2025-07-14,19,37,782,5,1,30.6,3.06,27.54,1,0
42066,2025-07-14,19,24,782,5,1,22.5,0.0,22.5,0,0
42067,2025-07-14,15,2,530,2,1,11.9,1.19,10.71,0,0
42067,2025-07-14,15,8,530,2,3,13.4,4.02,36.18,0,0
42068,2025-07-14,16,2,28,4,3,11.9,0.0,35.7,0,0
42068,2025-07-14,16,7,28,4,2,14.2,0.0,28.4,0,0
42068,2025-07-14,16,32,28,4,1,23.8,0.0,23.8,0,0
42068,2025-07-14,16,29,28,4,1,58.0,0.0,58.0,0,0
42069,2025-07-14,13,26,410,3,1,56.0,0.0,56.0,0,0
42070,2025-07-14,10,15,683,5,1,96.0,0.0,96.0,1,0
42071,2025-07-14,10,30,232,1,1,39.0,3.9,35.1,0,0
42071,2025-07-14,10,13,232,1,1,16.3,0.0,16.3,0,0
42072,2025-07-14,16,13,771,1,1,16.3,0.0,16.3,0,0
42073,2025-07-14,16,45,695,4,1,34.5,1.72,32.78,0,0
42073,2025-07-14,16,31,695,4,1,21.0,1.05,19.95,0,0
42074,2025-07-14,19,32,394,2,2,23.8,4.76,42.84,0,0
42074,2025-07-14,19,30,394,2,2,39.0,7.8,70.2,0,0
42074,2025-07-14,19,23,394,2,1,34.0,0.0,34.0,0,0
42075,2025-07-14,10,23,666,2,1,34.0,0.0,34.0,0,0
42075,2025-07-14,10,29,666,2,2,58.0,0.0,116.0,0,0
42076,2025-07-14,9,2,125,2,1,11.9,0.0,11.9,0,0
42077,2025-07-14,17,31,632,2,1,21.0,0.0,21.0,0,0
42078,2025-07-14,13,17,847,1,1,29.6,1.48,28.12,1,0
42078,2025-07-14,13,3,847,1,2,8.4,1.68,15.12,0,0
42079,2025-07-14,16,5,601,1,1,39.9,0.0,39.9,1,0
42080,2025-07-14,17,8,458,5,2,13.4,1.34,25.46,0,0
42081,2025-07-14,18,18,812,1,1,23.4,0.0,23.4,1,0
42082,2025-07-14,16,29,86,5,1,58.0,0.0,58.0,0,0
42083,2025-07-14,18,33,11,2,2,15.4,0.0,30.8,0,0
42084,2025-07-14,11,11,578,4,1,19.5,0.98,18.52,0,0
42084,2025-07-14,11,1,578,4,1,9.5,0.95,8.55,0,0
42085,2025-07-14,18,36,394,2,1,199.0,0.0,199.0,0,0
42086,2025-07-14,12,32,81,5,2,23.8,2.38,45.22,0,0
42087,2025-07-14,18,39,37,1,1,16.8,0.0,16.8,1,0
42087,2025-07-14,18,16,37,1,1,68.0,0.0,68.0,0,0
42088,2025-07-14,15,36,334,2,1,199.0,19.9,179.1,0,0
42088,2025-07-14,15,29,334,2,1,58.0,0.0,58.0,0,0
42089,2025-07-14,14,31,229,4,1,21.0,1.05,19.95,0,0
42090,2025-07-14,11,35,427,5,1,47.0,0.0,47.0,0,0
42091,2025-07-14,11,13,88,2,1,16.3,0.0,16.3,0,0
42091,2025-07-14,11,7,88,2,3,14.2,2.13,40.47,0,0
42092,2025-07-14,8,21,73,3,2,12.6,1.26,23.94,0,0
42092,2025-07-14,8,31,73,3,1,21.0,0.0,21.0,0,0
42093,2025-07-14,13,11,415,2,1,19.5,0.0,19.5,0,0
42093,2025-07-14,13,21,415,2,1,12.6,0.0,12.6,0,0
42093,2025-07-14,13,37,415,2,1,30.6,0.0,30.6,1,0
42094,2025-07-14,15,34,151,1,1,11.2,0.0,11.2,0,0
42095,2025-07-14,19,21,55,4,1,12.6,0.0,12.6,0,0
42095,2025-07-14,19,6,55,4,1,33.5,1.68,31.82,1,0
42096,2025-07-14,13,34,401,2,1,11.2,0.56,10.64,0,0
42097,2025-07-14,10,34,81,3,1,11.2,0.0,11.2,0,0
42097,2025-07-14,10,13,81,3,1,16.3,0.82,15.48,0,0
42097,2025-07-14,10,20,81,3,1,19.8,0.0,19.8,1,0
42098,2025-07-14,17,33,735,1,2,15.4,1.54,29.26,0,0
42098,2025-07-14,17,26,735,1,1,56.0,0.0,56.0,0,0
42098,2025-07-14,17,3,735,1,1,8.4,0.0,8.4,0,0
42099,2025-07-14,18,15,753,1,1,96.0,0.0,96.0,1,0
42099,2025-07-14,18,22,753,1,1,49.0,4.9,44.1,0,0
42099,2025-07-14,18,31,753,1,1,21.0,0.0,21.0,0,0
42099,2025-07-14,18,36,753,1,1,199.0,0.0,199.0,0,0
42100,2025-07-14,18,29,822,2,2,58.0,0.0,116.0,0,0
42101,2025-07-14,16,7,470,2,3,14.2,0.0,42.6,0,0
42102,2025-07-14,19,29,100,4,1,58.0,0.0,58.0,0,0
42103,2025-07-14,10,31,146,4,1,21.0,2.1,18.9,0,0
42103,2025-07-14,10,28,146,4,1,42.5,4.25,38.25,0,0
42103,2025-07-14,10,3,146,4,1,8.4,0.0,8.4,0,0
42104,2025-07-14,18,21,448,4,2,12.6,0.0,25.2,0,0
42104,2025-07-14,18,24,448,4,1,22.5,1.12,21.38,0,0
42105,2025-07-14,9,44,65,3,1,18.9,0.94,17.96,0,0
42105,2025-07-14,9,19,65,3,2,21.2,0.0,42.4,1,0
42106,2025-07-14,13,30,118,4,3,39.0,0.0,117.0,0,0
42106,2025-07-14,13,17,118,4,1,29.6,0.0,29.6,1,0
42107,2025-07-14,17,35,835,1,1,47.0,0.0,47.0,0,0
42107,2025-07-14,17,29,835,1,1,58.0,5.8,52.2,0,0
42107,2025-07-14,17,31,835,1,2,21.0,4.2,37.8,0,0
42108,2025-07-14,14,32,326,1,1,23.8,0.0,23.8,0,0
42108,2025-07-14,14,3,326,1,2,8.4,1.68,15.12,0,0
42109,2025-07-14,12,33,21,2,1,15.4,0.0,15.4,0,0
42109,2025-07-14,12,8,21,2,1,13.4,0.0,13.4,0,0
42110,2025-07-14,11,34,297,1,1,11.2,0.0,11.2,0,0
42111,2025-07-14,9,17,252,2,1,29.6,0.0,29.6,1,0
42111,2025-07-14,9,27,252,2,2,26.7,0.0,53.4,0,0
42112,2025-07-14,10,11,847,4,1,19.5,1.95,17.55,0,0
42112,2025-07-14,10,19,847,4,2,21.2,0.0,42.4,1,0
42112,2025-07-14,10,3,847,4,1,8.4,0.0,8.4,0,0
42113,2025-07-14,14,30,368,2,1,39.0,0.0,39.0,0,0
42113,2025-07-14,14,12,368,2,1,10.9,0.0,10.9,0,0
42114,2025-07-14,15,23,65,2,1,34.0,0.0,34.0,0,0
42115,2025-07-14,16,1,656,1,1,9.5,0.0,9.5,0,0
42116,2025-07-15,11,42,604,1,1,20.4,0.0,20.4,0,0
42117,2025-07-15,11,26,708,3,1,56.0,0.0,56.0,0,0
42118,2025-07-15,10,11,735,3,1,19.5,0.0,19.5,0,0
42118,2025-07-15,10,24,735,3,3,22.5,3.38,64.12,0,0
42118,2025-07-15,10,32,735,3,1,23.8,0.0,23.8,0,0
42118,2025-07-15,10,38,735,3,3,27.4,8.22,73.98,1,0
42119,2025-07-15,9,7,63,1,1,14.2,0.0,14.2,0,0
42119,2025-07-15,9,11,63,1,1,19.5,0.0,19.5,0,0
42119,2025-07-15,9,43,63,1,2,8.2,0.0,16.4,0,0
42120,2025-07-15,11,32,215,1,1,23.8,2.38,21.42,0,0
42120,2025-07-15,11,43,215,1,1,8.2,0.0,8.2,0,0
42120,2025-07-15,11,17,215,1,2,29.6,0.0,59.2,1,0
42121,2025-07-15,16,41,86,4,1,52.0,0.0,52.0,0,0
42122,2025-07-15,10,41,267,1,2,52.0,5.2,98.8,0,0
42122,2025-07-15,10,31,267,1,2,21.0,4.2,37.8,0,0
42123,2025-07-15,11,32,766,3,1,23.8,2.38,21.42,0,0
42124,2025-07-15,11,14,390,3,1,24.8,0.0,24.8,1,0
42124,2025-07-15,11,2,390,3,1,11.9,0.6,11.3,0,0
42124,2025-07-15,11,8,390,3,1,13.4,1.34,12.06,0,0
42125,2025-07-15,18,38,32,3,2,27.4,0.0,54.8,1,0
42126,2025-07-15,11,31,73,4,1,21.0,1.05,19.95,0,0
42126,2025-07-15,11,17,73,4,1,29.6,1.48,28.12,1,0
42126,2025-07-15,11,18,73,4,1,23.4,0.0,23.4,1,0
42127,2025-07-15,17,15,337,3,1,96.0,0.0,96.0,1,0
42128,2025-07-15,19,29,514,4,1,58.0,0.0,58.0,0,0
42129,2025-07-15,16,34,65,5,3,11.2,0.0,33.6,0,0
42129,2025-07-15,16,2,65,5,1,11.9,0.0,11.9,0,0
42130,2025-07-15,11,27,707,2,1,26.7,0.0,26.7,0,0
42130,2025-07-15,11,7,707,2,1,14.2,0.0,14.2,0,0
42130,2025-07-15,11,10,707,2,1,42.0,4.2,37.8,1,1
42130,2025-07-15,11,30,707,2,1,39.0,1.95,37.05,0,0
42131,2025-07-15,9,34,343,4,1,11.2,0.0,11.2,0,0
42132,2025-07-15,10,21,394,5,1,12.6,1.26,11.34,0,0
42133,2025-07-15,12,6,394,2,1,33.5,0.0,33.5,1,0
42134,2025-07-15,17,2,572,2,2,11.9,0.0,23.8,0,0
42134,2025-07-15,17,22,572,2,1,49.0,0.0,49.0,0,0
42135,2025-07-15,8,12,734,3,1,10.9,0.0,10.9,0,0
42135,2025-07-15,8,21,734,3,1,12.6,0.0,12.6,0,0
42136,2025-07-15,17,30,450,3,1,39.0,0.0,39.0,0,0
42136,2025-07-15,17,7,450,3,1,14.2,0.0,14.2,0,0
42137,2025-07-15,14,17,390,2,2,29.6,0.0,59.2,1,0
42137,2025-07-15,14,16,390,2,1,68.0,3.4,64.6,0,0
42138,2025-07-15,11,39,619,2,2,16.8,0.0,33.6,1,0
42138,2025-07-15,11,9,619,2,1,45.0,0.0,45.0,1,0
42138,2025-07-15,11,1,619,2,1,9.5,0.48,9.02,0,0
42139,2025-07-15,14,28,570,4,1,42.5,2.12,40.38,0,0
42140,2025-07-15,16,31,609,1,1,21.0,0.0,21.0,0,0
42141,2025-07-15,14,17,756,5,1,29.6,0.0,29.6,1,0
42142,2025-07-15,18,20,810,1,1,19.8,0.0,19.8,1,0
42142,2025-07-15,18,26,810,1,1,56.0,0.0,56.0,0,0
42143,2025-07-15,15,27,327,1,1,26.7,2.67,24.03,0,0
42143,2025-07-15,15,31,327,1,1,21.0,0.0,21.0,0,0
42144,2025-07-15,12,9,675,3,1,45.0,0.0,45.0,1,0
42145,2025-07-15,16,2,401,2,1,11.9,0.6,11.3,0,0
42145,2025-07-15,16,8,401,2,1,13.4,1.34,12.06,0,0
42146,2025-07-15,17,24,572,1,1,22.5,0.0,22.5,0,0
42147,2025-07-15,15,33,65,5,2,15.4,1.54,29.26,0,0
42148,2025-07-15,8,28,750,5,1,42.5,4.25,38.25,0,0
42148,2025-07-15,8,43,750,5,1,8.2,0.82,7.38,0,0
42148,2025-07-15,8,18,750,5,1,23.4,0.0,23.4,1,0
42148,2025-07-15,8,16,750,5,1,68.0,0.0,68.0,0,0
42149,2025-07-15,9,30,530,1,3,39.0,0.0,117.0,0,0
42149,2025-07-15,9,9,530,1,1,45.0,0.0,45.0,1,0
42149,2025-07-15,9,14,530,1,1,24.8,2.48,22.32,1,0
42150,2025-07-15,12,4,720,2,1,27.0,0.0,27.0,1,0
42150,2025-07-15,12,16,720,2,1,68.0,0.0,68.0,0,0
42150,2025-07-15,12,41,720,2,1,52.0,0.0,52.0,0,0
42151,2025-07-15,13,29,739,2,1,58.0,2.9,55.1,0,0
42151,2025-07-15,13,26,739,2,1,56.0,0.0,56.0,0,0
42151,2025-07-15,13,28,739,2,1,42.5,0.0,42.5,0,0
42152,2025-07-15,12,24,366,5,1,22.5,1.12,21.38,0,0
42152,2025-07-15,12,11,366,5,2,19.5,1.95,37.05,0,0
42152,2025-07-15,12,35,366,5,1,47.0,0.0,47.0,0,0
42153,2025-07-15,19,45,182,1,1,34.5,1.72,32.78,0,0
42153,2025-07-15,19,9,182,1,1,45.0,0.0,45.0,1,0
42153,2025-07-15,19,32,182,1,1,23.8,0.0,23.8,0,0
42154,2025-07-15,17,5,278,1,1,39.9,2.0,37.9,1,0
42154,2025-07-15,17,32,278,1,1,23.8,0.0,23.8,0,0
42155,2025-07-15,10,34,260,4,1,11.2,0.0,11.2,0,0
42155,2025-07-15,10,11,260,4,1,19.5,0.0,19.5,0,0
42156,2025-07-15,16,32,479,1,1,23.8,0.0,23.8,0,0
42156,2025-07-15,16,5,479,1,1,39.9,0.0,39.9,1,1
42156,2025-07-15,16,36,479,1,1,199.0,0.0,199.0,0,0
42157,2025-07-15,9,21,770,2,1,12.6,1.26,11.34,0,0
42157,2025-07-15,9,1,770,2,1,9.5,0.0,9.5,0,0
42158,2025-07-15,17,12,785,3,2,10.9,0.0,21.8,0,0
42159,2025-07-15,15,5,650,3,1,39.9,0.0,39.9,1,0
42159,2025-07-15,15,32,650,3,1,23.8,0.0,23.8,0,0
42160,2025-07-15,18,19,613,5,1,21.2,1.06,20.14,1,0
42161,2025-07-15,9,24,629,1,1,22.5,1.12,21.38,0,0
42162,2025-07-15,15,22,141,4,1,49.0,0.0,49.0,0,0
42163,2025-07-15,13,1,220,2,2,9.5,0.0,19.0,0,0
42163,2025-07-15,13,15,220,2,1,96.0,0.0,96.0,1,0
42164,2025-07-15,18,19,181,2,3,21.2,3.18,60.42,1,0
42165,2025-07-15,17,29,566,3,1,58.0,0.0,58.0,0,0
42166,2025-07-15,11,21,752,2,1,12.6,0.0,12.6,0,0
42166,2025-07-15,11,42,752,2,1,20.4,0.0,20.4,0,0
42166,2025-07-15,11,20,752,2,1,19.8,0.99,18.81,1,0
42167,2025-07-15,10,31,757,2,1,21.0,0.0,21.0,0,0
42167,2025-07-15,10,32,757,2,1,23.8,2.38,21.42,0,0
42167,2025-07-15,10,30,757,2,1,39.0,0.0,39.0,0,0
42168,2025-07-15,18,10,234,2,1,42.0,0.0,42.0,1,0
42168,2025-07-15,18,41,234,2,1,52.0,0.0,52.0,0,0
42169,2025-07-15,10,31,226,4,1,21.0,0.0,21.0,0,0
42170,2025-07-15,11,8,90,4,1,13.4,0.0,13.4,0,0
42171,2025-07-15,17,2,448,5,3,11.9,0.0,35.7,0,0
42172,2025-07-15,10,18,518,1,1,23.4,0.0,23.4,1,1
42173,2025-07-15,14,30,214,5,1,39.0,1.95,37.05,0,0
42174,2025-07-15,19,5,443,2,1,39.9,0.0,39.9,1,0
42174,2025-07-15,19,16,443,2,1,68.0,6.8,61.2,0,0
42174,2025-07-15,19,32,443,2,1,23.8,2.38,21.42,0,0
42175,2025-07-15,8,32,118,2,1,23.8,0.0,23.8,0,0
42175,2025-07-15,8,8,118,2,1,13.4,0.0,13.4,0,0
42175,2025-07-15,8,29,118,2,1,58.0,0.0,58.0,0,0
42175,2025-07-15,8,30,118,2,1,39.0,0.0,39.0,0,0
42176,2025-07-15,8,25,235,5,1,29.9,1.5,28.4,0,0
42176,2025-07-15,8,17,235,5,1,29.6,0.0,29.6,1,0
42176,2025-07-15,8,15,235,5,2,96.0,19.2,172.8,1,0
42177,2025-07-15,8,38,182,2,1,27.4,2.74,24.66,1,0
42177,2025-07-15,8,16,182,2,1,68.0,0.0,68.0,0,0
42178,2025-07-15,11,24,73,1,1,22.5,0.0,22.5,0,0
42179,2025-07-15,17,3,346,3,1,8.4,0.0,8.4,0,0
42180,2025-07-15,18,8,502,2,1,13.4,0.0,13.4,0,0
42180,2025-07-15,18,32,502,2,1,23.8,0.0,23.8,0,0
42181,2025-07-15,17,38,729,1,1,27.4,0.0,27.4,1,0
42181,2025-07-15,17,18,729,1,1,23.4,0.0,23.4,1,0
42181,2025-07-15,17,31,729,1,1,21.0,0.0,21.0,0,0
42181,2025-07-15,17,16,729,1,1,68.0,0.0,68.0,0,0
42182,2025-07-15,16,21,744,2,3,12.6,0.0,37.8,0,0
42183,2025-07-15,10,16,273,2,1,68.0,0.0,68.0,0,0
42183,2025-07-15,10,38,273,2,2,27.4,0.0,54.8,1,0
42184,2025-07-15,12,22,786,2,1,49.0,0.0,49.0,0,0
42185,2025-07-15,10,31,828,4,1,21.0,0.0,21.0,0,0
42186,2025-07-15,9,31,782,2,1,21.0,0.0,21.0,0,0
42186,2025-07-15,9,45,782,2,2,34.5,0.0,69.0,0,0
42187,2025-07-15,18,40,695,2,1,35.2,3.52,31.68,1,0
42187,2025-07-15,18,2,695,2,1,11.9,0.6,11.3,0,0
42188,2025-07-15,12,26,448,3,1,56.0,2.8,53.2,0,0
42188,2025-07-15,12,31,448,3,1,21.0,0.0,21.0,0,0
42189,2025-07-15,8,19,448,5,1,21.2,2.12,19.08,1,0
42189,2025-07-15,8,31,448,5,3,21.0,6.3,56.7,0,0
42189,2025-07-15,8,18,448,5,1,23.4,0.0,23.4,1,0
42190,2025-07-16,14,31,305,3,2,21.0,0.0,42.0,0,0
42191,2025-07-16,11,34,819,2,1,11.2,1.12,10.08,0,0
42191,2025-07-16,11,30,819,2,3,39.0,0.0,117.0,0,0
42192,2025-07-16,12,9,777,5,1,45.0,0.0,45.0,1,0
42193,2025-07-16,16,31,108,5,1,21.0,0.0,21.0,0,0
42194,2025-07-16,8,30,248,3,1,39.0,0.0,39.0,0,0
42195,2025-07-16,10,2,610,3,1,11.9,0.0,11.9,0,0
42196,2025-07-16,15,27,5,2,2,26.7,5.34,48.06,0,0
42197,2025-07-16,19,29,32,4,1,58.0,0.0,58.0,0,0
42198,2025-07-16,17,21,195,1,3,12.6,0.0,37.8,0,0
42198,2025-07-16,17,32,195,1,1,23.8,0.0,23.8,0,0
42198,2025-07-16,17,14,195,1,1,24.8,1.24,23.56,1,0
42199,2025-07-16,12,27,323,5,1,26.7,0.0,26.7,0,0
42199,2025-07-16,12,32,323,5,1,23.8,1.19,22.61,0,0
42199,2025-07-16,12,5,323,5,1,39.9,2.0,37.9,1,0
42200,2025-07-16,14,38,798,3,1,27.4,0.0,27.4,1,0
42201,2025-07-16,11,42,733,1,2,20.4,0.0,40.8,0,0
42201,2025-07-16,11,18,733,1,1,23.4,1.17,22.23,1,0
42202,2025-07-16,10,34,278,1,1,11.2,0.0,11.2,0,0
42203,2025-07-16,18,2,579,1,2,11.9,0.0,23.8,0,0
42204,2025-07-16,18,1,332,1,1,9.5,0.0,9.5,0,0
42204,2025-07-16,18,32,332,1,1,23.8,0.0,23.8,0,0
42205,2025-07-16,17,9,428,2,1,45.0,0.0,45.0,1,0
42206,2025-07-16,19,8,546,4,1,13.4,0.0,13.4,0,0
42207,2025-07-16,15,45,7,1,1,34.5,0.0,34.5,0,0
42207,2025-07-16,15,11,7,1,1,19.5,1.95,17.55,0,0
42208,2025-07-16,10,13,21,2,3,16.3,0.0,48.9,0,0
42208,2025-07-16,10,30,21,2,1,39.0,0.0,39.0,0,0
42208,2025-07-16,10,3,21,2,1,8.4,0.84,7.56,0,0
42209,2025-07-16,14,32,47,5,1,23.8,1.19,22.61,0,0
42209,2025-07-16,14,21,47,5,1,12.6,0.63,11.97,0,0
42210,2025-07-16,11,21,392,3,1,12.6,0.0,12.6,0,0
42210,2025-07-16,11,2,392,3,1,11.9,1.19,10.71,0,0
42210,2025-07-16,11,35,392,3,2,47.0,0.0,94.0,0,0
42211,2025-07-16,16,31,331,4,2,21.0,0.0,42.0,0,0
42211,2025-07-16,16,7,331,4,1,14.2,0.71,13.49,0,0
42211,2025-07-16,16,25,331,4,2,29.9,0.0,59.8,0,0
42212,2025-07-16,10,44,575,2,1,18.9,0.94,17.96,0,0
42213,2025-07-16,17,7,591,2,1,14.2,0.0,14.2,0,0
42214,2025-07-16,18,3,200,1,2,8.4,0.0,16.8,0,0
42214,2025-07-16,18,41,200,1,1,52.0,0.0,52.0,0,0
42214,2025-07-16,18,4,200,1,2,27.0,0.0,54.0,1,0
42214,2025-07-16,18,29,200,1,1,58.0,0.0,58.0,0,0
42215,2025-07-16,17,11,648,1,1,19.5,1.95,17.55,0,0
42216,2025-07-16,17,2,125,4,1,11.9,0.0,11.9,0,0
42216,2025-07-16,17,9,125,4,2,45.0,0.0,90.0,1,0
42216,2025-07-16,17,29,125,4,2,58.0,0.0,116.0,0,0
42217,2025-07-16,10,1,816,2,2,9.5,0.0,19.0,0,0
42218,2025-07-16,14,29,729,4,1,58.0,0.0,58.0,0,0
42219,2025-07-16,9,37,121,1,1,30.6,0.0,30.6,1,0
42219,2025-07-16,9,45,121,1,2,34.5,0.0,69.0,0,0
42220,2025-07-16,13,24,131,3,1,22.5,0.0,22.5,0,0
42220,2025-07-16,13,30,131,3,3,39.0,0.0,117.0,0,0
42220,2025-07-16,13,40,131,3,3,35.2,0.0,105.6,1,0
42221,2025-07-16,15,38,416,5,1,27.4,0.0,27.4,1,0
42221,2025-07-16,15,32,416,5,1,23.8,0.0,23.8,0,0
42221,2025-07-16,15,26,416,5,1,56.0,0.0,56.0,0,0
42221,2025-07-16,15,3,416,5,1,8.4,0.0,8.4,0,0
42222,2025-07-16,10,40,297,1,1,35.2,0.0,35.2,1,0
42223,2025-07-16,14,37,399,3,1,30.6,0.0,30.6,1,0
42223,2025-07-16,14,20,399,3,1,19.8,0.0,19.8,1,0
42223,2025-07-16,14,23,399,3,1,34.0,0.0,34.0,0,0
42224,2025-07-16,9,9,21,2,1,45.0,0.0,45.0,1,0
42225,2025-07-16,19,16,256,4,1,68.0,0.0,68.0,0,0
42225,2025-07-16,19,29,256,4,1,58.0,0.0,58.0,0,0
42226,2025-07-16,16,44,130,4,1,18.9,1.89,17.01,0,0
42226,2025-07-16,16,4,130,4,2,27.0,0.0,54.0,1,0
42227,2025-07-16,11,37,271,3,1,30.6,0.0,30.6,1,0
42228,2025-07-16,11,39,226,4,1,16.8,0.0,16.8,1,0
42229,2025-07-16,11,38,591,1,1,27.4,0.0,27.4,1,0
42230,2025-07-16,10,16,298,3,1,68.0,0.0,68.0,0,0
42230,2025-07-16,10,41,298,3,1,52.0,0.0,52.0,0,0
42231,2025-07-16,18,44,806,4,1,18.9,0.0,18.9,0,0
42232,2025-07-16,16,5,75,2,1,39.9,0.0,39.9,1,0
42232,2025-07-16,16,26,75,2,2,56.0,0.0,112.0,0,0
42233,2025-07-16,12,3,475,2,1,8.4,0.42,7.98,0,0
42233,2025-07-16,12,38,475,2,2,27.4,0.0,54.8,1,0
42233,2025-07-16,12,25,475,2,1,29.9,0.0,29.9,0,0
42233,2025-07-16,12,31,475,2,1,21.0,1.05,19.95,0,0
42234,2025-07-16,18,31,734,1,2,21.0,0.0,42.0,0,0
42235,2025-07-16,18,1,604,2,1,9.5,0.95,8.55,0,0
42236,2025-07-16,10,43,355,3,2,8.2,0.0,16.4,0,0
42236,2025-07-16,10,38,355,3,1,27.4,0.0,27.4,1,0
42236,2025-07-16,10,31,355,3,1,21.0,0.0,21.0,0,0
42237,2025-07-16,16,31,739,4,1,21.0,0.0,21.0,0,0
42237,2025-07-16,16,30,739,4,1,39.0,0.0,39.0,0,0
42238,2025-07-16,9,31,61,2,1,21.0,0.0,21.0,0,0
42239,2025-07-16,17,36,316,3,2,199.0,0.0,398.0,0,0
42240,2025-07-16,12,11,327,5,1,19.5,0.0,19.5,0,0
42241,2025-07-16,12,30,139,5,1,39.0,0.0,39.0,0,0
42241,2025-07-16,12,17,139,5,1,29.6,2.96,26.64,1,0
42242,2025-07-16,9,29,765,1,2,58.0,0.0,116.0,0,0
42243,2025-07-16,19,2,182,3,1,11.9,1.19,10.71,0,0
42243,2025-07-16,19,35,182,3,2,47.0,4.7,89.3,0,0
42243,2025-07-16,19,30,182,3,1,39.0,0.0,39.0,0,0
42244,2025-07-16,16,28,316,2,2,42.5,8.5,76.5,0,0
42245,2025-07-16,10,8,102,2,1,13.4,0.0,13.4,0,0
42245,2025-07-16,10,32,102,2,1,23.8,0.0,23.8,0,0
42246,2025-07-16,16,7,608,5,1,14.2,0.0,14.2,0,0
42246,2025-07-16,16,32,608,5,1,23.8,0.0,23.8,0,0
42246,2025-07-16,16,25,608,5,1,29.9,0.0,29.9,0,0
42246,2025-07-16,16,5,608,5,1,39.9,3.99,35.91,1,0
42247,2025-07-16,10,1,478,3,2,9.5,0.0,19.0,0,0
42247,2025-07-16,10,35,478,3,1,47.0,0.0,47.0,0,0
42248,2025-07-16,14,31,298,2,1,21.0,0.0,21.0,0,0
42248,2025-07-16,14,9,298,2,1,45.0,0.0,45.0,1,0
42249,2025-07-16,15,32,337,4,2,23.8,0.0,47.6,0,0
42250,2025-07-16,10,29,768,5,1,58.0,0.0,58.0,0,0
42251,2025-07-16,16,2,642,1,1,11.9,0.0,11.9,0,0
42251,2025-07-16,16,1,642,1,1,9.5,0.0,9.5,0,0
42252,2025-07-16,11,8,847,1,2,13.4,1.34,25.46,0,0
42253,2025-07-16,17,6,354,4,1,33.5,0.0,33.5,1,0
42253,2025-07-16,17,36,354,4,3,199.0,0.0,597.0,0,0
42254,2025-07-16,17,32,823,5,1,23.8,0.0,23.8,0,0
42255,2025-07-16,16,5,104,2,1,39.9,0.0,39.9,1,0
42255,2025-07-16,16,3,104,2,1,8.4,0.0,8.4,0,0
42255,2025-07-16,16,1,104,2,1,9.5,0.0,9.5,0,0
42256,2025-07-16,17,28,695,2,1,42.5,0.0,42.5,0,0
42256,2025-07-16,17,7,695,2,2,14.2,2.84,25.56,0,0
42256,2025-07-16,17,31,695,2,1,21.0,2.1,18.9,0,0
42257,2025-07-16,18,16,801,2,1,68.0,6.8,61.2,0,0
42258,2025-07-16,16,37,844,2,1,30.6,1.53,29.07,1,0
42258,2025-07-16,16,35,844,2,1,47.0,0.0,47.0,0,0
42259,2025-07-17,11,8,557,4,1,13.4,0.0,13.4,0,0
42259,2025-07-17,11,15,557,4,2,96.0,19.2,172.8,1,0
42260,2025-07-17,13,16,448,5,1,68.0,6.8,61.2,0,0
42260,2025-07-17,13,25,448,5,1,29.9,2.99,26.91,0,0
42260,2025-07-17,13,29,448,5,1,58.0,0.0,58.0,0,0
42261,2025-07-17,15,39,390,1,1,16.8,0.84,15.96,1,0
42261,2025-07-17,15,40,390,1,1,35.2,1.76,33.44,1,0
42262,2025-07-17,13,7,327,1,2,14.2,0.0,28.4,0,0
42263,2025-07-17,17,31,477,2,1,21.0,0.0,21.0,0,0
42263,2025-07-17,17,37,477,2,1,30.6,0.0,30.6,1,1
42264,2025-07-17,18,9,785,1,1,45.0,2.25,42.75,1,0
42265,2025-07-17,13,23,436,1,1,34.0,0.0,34.0,0,0
42266,2025-07-17,16,2,139,1,1,11.9,0.0,11.9,0,0
42267,2025-07-17,10,29,295,3,2,58.0,0.0,116.0,0,0
42268,2025-07-17,16,17,665,4,1,29.6,1.48,28.12,1,0
42268,2025-07-17,16,34,665,4,1,11.2,1.12,10.08,0,0
